State,City,Year,Population,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson
ILLINOIS,Libertyville,2023,20323.0,8.0,0.0,1.0,0.0,7.0,130.0,34.0,80.0,16.0,2.0
ILLINOIS,Lincoln,2023,13005.0,17.0,0.0,5.0,2.0,10.0,143.0,34.0,101.0,8.0,2.0
ILLINOIS,Lincolnshire,2023,7915.0,2.0,0.0,1.0,0.0,1.0,50.0,10.0,34.0,6.0,0.0
ILLINOIS,Lisle,2023,23056.0,19.0,0.0,5.0,3.0,11.0,110.0,29.0,70.0,11.0,0.0
ILLINOIS,Litchfield,2023,6680.0,13.0,0.0,6.0,1.0,6.0,259.0,42.0,208.0,9.0,1.0
ILLINOIS,Lockport,2023,26077.0,18.0,0.0,2.0,8.0,8.0,145.0,23.0,112.0,10.0,1.0
ILLINOIS,Lombard,2023,43596.0,55.0,0.0,7.0,18.0,30.0,688.0,36.0,611.0,41.0,12.0
ILLINOIS,Loves Park,2023,23348.0,79.0,0.0,17.0,5.0,57.0,277.0,45.0,203.0,29.0,0.0
ILLINOIS,Lovington,2023,1009.0,3.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0
ILLINOIS,Machesney Park,2023,22663.0,62.0,0.0,18.0,1.0,43.0,323.0,42.0,262.0,19.0,8.0
ILLINOIS,Mackinaw,2023,1840.0,3.0,0.0,1.0,0.0,2.0,15.0,3.0,12.0,0.0,0.0
ILLINOIS,Macomb,2023,14798.0,17.0,0.0,1.0,0.0,16.0,120.0,10.0,106.0,4.0,0.0
ILLINOIS,Mahomet,2023,10359.0,10.0,0.0,0.0,0.0,10.0,36.0,5.0,31.0,0.0,0.0
ILLINOIS,Manhattan,2023,10773.0,5.0,1.0,0.0,0.0,4.0,26.0,2.0,22.0,2.0,0.0
ILLINOIS,Manito,2023,1496.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0
ILLINOIS,Manteno,2023,9158.0,13.0,0.0,2.0,2.0,9.0,64.0,12.0,52.0,0.0,1.0
ILLINOIS,Maple Park,2023,1511.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ILLINOIS,Marengo,2023,7571.0,17.0,0.0,7.0,0.0,10.0,50.0,9.0,35.0,6.0,1.0
ILLINOIS,Marseilles,2023,4739.0,6.0,0.0,3.0,0.0,3.0,36.0,8.0,25.0,3.0,1.0
ILLINOIS,Marshall,2023,3893.0,10.0,0.0,1.0,2.0,7.0,53.0,13.0,36.0,4.0,0.0
ILLINOIS,Martinsville,2023,1089.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0
ILLINOIS,Maryville,2023,8326.0,9.0,0.0,2.0,1.0,6.0,37.0,3.0,30.0,4.0,0.0
ILLINOIS,Mascoutah,2023,8582.0,2.0,0.0,1.0,0.0,1.0,33.0,3.0,27.0,3.0,0.0
ILLINOIS,Mason City,2023,1994.0,5.0,0.0,2.0,0.0,3.0,18.0,7.0,11.0,0.0,0.0
ILLINOIS,Mattoon,2023,16575.0,67.0,0.0,25.0,4.0,38.0,153.0,38.0,96.0,19.0,0.0
ILLINOIS,Mazon,2023,974.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ILLINOIS,McCook,2023,236.0,2.0,0.0,1.0,0.0,1.0,39.0,8.0,22.0,9.0,0.0
ILLINOIS,McHenry,2023,28588.0,14.0,0.0,7.0,1.0,6.0,150.0,24.0,120.0,6.0,0.0
ILLINOIS,McLeansboro,2023,2632.0,3.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,3.0,0.0
ILLINOIS,Melrose Park,2023,23494.0,63.0,5.0,18.0,16.0,24.0,347.0,40.0,246.0,61.0,1.0
ILLINOIS,Mendota,2023,6870.0,8.0,0.0,3.0,0.0,5.0,17.0,1.0,14.0,2.0,0.0
ILLINOIS,Metropolis,2023,5843.0,17.0,1.0,1.0,0.0,15.0,99.0,12.0,79.0,8.0,1.0
ILLINOIS,Midlothian,2023,13595.0,25.0,0.0,7.0,9.0,9.0,247.0,25.0,173.0,49.0,1.0
ILLINOIS,Milan,2023,4934.0,13.0,0.0,1.0,2.0,10.0,124.0,24.0,79.0,21.0,1.0
ILLINOIS,Milledgeville,2023,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Millstadt,2023,3940.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,9.0,2.0,0.0
ILLINOIS,Minier,2023,1130.0,4.0,0.0,1.0,0.0,3.0,13.0,5.0,8.0,0.0,0.0
ILLINOIS,Mokena,2023,19715.0,12.0,0.0,5.0,1.0,6.0,129.0,12.0,104.0,13.0,1.0
ILLINOIS,Moline,2023,41601.0,176.0,0.0,32.0,15.0,129.0,1323.0,263.0,776.0,284.0,5.0
ILLINOIS,Monee,2023,5069.0,7.0,0.0,3.0,1.0,3.0,105.0,10.0,78.0,17.0,0.0
ILLINOIS,Monmouth,2023,8530.0,13.0,0.0,1.0,0.0,12.0,110.0,19.0,83.0,8.0,0.0
ILLINOIS,Montgomery,2023,22536.0,21.0,0.0,8.0,5.0,8.0,172.0,10.0,137.0,25.0,2.0
ILLINOIS,Morris,2023,14438.0,19.0,0.0,9.0,1.0,9.0,218.0,25.0,177.0,16.0,0.0
ILLINOIS,Morrison,2023,3962.0,5.0,0.0,2.0,0.0,3.0,17.0,5.0,9.0,3.0,0.0
ILLINOIS,Morton,2023,17452.0,33.0,0.0,6.0,0.0,27.0,157.0,24.0,115.0,18.0,1.0
ILLINOIS,Morton Grove,2023,23960.0,18.0,0.0,5.0,5.0,8.0,234.0,43.0,161.0,30.0,1.0
ILLINOIS,Mount Carmel,2023,6766.0,13.0,0.0,2.0,0.0,11.0,34.0,5.0,25.0,4.0,0.0
ILLINOIS,Mount Carroll,2023,1431.0,4.0,0.0,0.0,0.0,4.0,10.0,4.0,6.0,0.0,1.0
ILLINOIS,Mount Prospect,2023,53932.0,56.0,0.0,7.0,12.0,37.0,545.0,68.0,438.0,39.0,2.0
ILLINOIS,Mount Pulaski,2023,1504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ILLINOIS,Mount Zion,2023,5874.0,5.0,0.0,3.0,0.0,2.0,44.0,9.0,33.0,2.0,0.0
ILLINOIS,Mundelein,2023,31653.0,19.0,0.0,5.0,2.0,12.0,204.0,19.0,160.0,25.0,2.0
ILLINOIS,Murphysboro,2023,7009.0,41.0,0.0,10.0,0.0,31.0,227.0,31.0,186.0,10.0,0.0
ILLINOIS,Naperville,2023,150197.0,96.0,0.0,35.0,18.0,43.0,1289.0,111.0,1093.0,85.0,2.0
ILLINOIS,Neoga,2023,1374.0,5.0,0.0,0.0,0.0,5.0,11.0,4.0,6.0,1.0,0.0
ILLINOIS,New Athens,2023,1878.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,7.0,0.0,0.0
ILLINOIS,New Baden,2023,3369.0,1.0,1.0,0.0,0.0,0.0,14.0,2.0,11.0,1.0,0.0
ILLINOIS,New Lenox,2023,27769.0,15.0,0.0,3.0,4.0,8.0,240.0,34.0,198.0,8.0,0.0
ILLINOIS,Newman,2023,771.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0
ILLINOIS,Newton,2023,2754.0,16.0,1.0,11.0,0.0,4.0,26.0,2.0,22.0,2.0,0.0
ILLINOIS,Niles,2023,29319.0,14.0,0.0,0.0,5.0,9.0,540.0,69.0,433.0,38.0,0.0
ILLINOIS,Nokomis,2023,2112.0,5.0,0.0,2.0,0.0,3.0,43.0,4.0,35.0,4.0,0.0
ILLINOIS,Normal,2023,52883.0,156.0,0.0,36.0,14.0,106.0,865.0,76.0,752.0,37.0,5.0
ILLINOIS,Norris City,2023,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Northbrook,2023,33722.0,10.0,0.0,1.0,5.0,4.0,384.0,67.0,306.0,11.0,0.0
ILLINOIS,North Chicago,2023,30382.0,46.0,1.0,7.0,8.0,30.0,206.0,19.0,123.0,64.0,1.0
ILLINOIS,Northfield,2023,5494.0,0.0,0.0,0.0,0.0,0.0,61.0,9.0,49.0,3.0,0.0
ILLINOIS,Northlake,2023,12202.0,24.0,0.0,1.0,12.0,11.0,188.0,27.0,145.0,16.0,2.0
ILLINOIS,North Pekin,2023,1439.0,3.0,0.0,0.0,1.0,2.0,22.0,3.0,15.0,4.0,0.0
ILLINOIS,North Riverside,2023,7023.0,12.0,0.0,0.0,6.0,6.0,316.0,18.0,287.0,11.0,0.0
ILLINOIS,North Utica,2023,1329.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0
ILLINOIS,Oak Brook,2023,7964.0,4.0,1.0,0.0,1.0,2.0,547.0,35.0,496.0,16.0,0.0
ILLINOIS,Oakbrook Terrace,2023,2670.0,10.0,1.0,2.0,2.0,5.0,79.0,13.0,57.0,9.0,0.0
ILLINOIS,Oak Forest,2023,26016.0,17.0,1.0,6.0,4.0,6.0,155.0,68.0,75.0,12.0,1.0
ILLINOIS,Oak Lawn,2023,55368.0,76.0,0.0,15.0,28.0,33.0,866.0,86.0,647.0,133.0,7.0
ILLINOIS,Oak Park,2023,51655.0,154.0,1.0,21.0,90.0,42.0,1721.0,336.0,1029.0,356.0,8.0
ILLINOIS,Oakwood,2023,1281.0,5.0,0.0,1.0,1.0,3.0,21.0,5.0,14.0,2.0,2.0
ILLINOIS,Oakwood Hills,2023,2058.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ILLINOIS,O'Fallon,2023,32059.0,49.0,1.0,13.0,2.0,33.0,410.0,42.0,330.0,38.0,4.0
ILLINOIS,Okawville,2023,1352.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0
ILLINOIS,Olney,2023,8389.0,28.0,0.0,1.0,1.0,26.0,154.0,33.0,111.0,10.0,0.0
ILLINOIS,Olympia Fields,2023,4499.0,8.0,0.0,5.0,3.0,0.0,218.0,57.0,144.0,17.0,0.0
ILLINOIS,Onarga,2023,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Oregon,2023,3561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Orion,2023,1713.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ILLINOIS,Orland Park,2023,56990.0,21.0,0.0,2.0,6.0,13.0,533.0,116.0,381.0,36.0,1.0
ILLINOIS,Oswego,2023,36429.0,27.0,0.0,14.0,3.0,10.0,233.0,21.0,200.0,12.0,0.0
ILLINOIS,Ottawa,2023,18579.0,53.0,0.0,22.0,1.0,30.0,276.0,47.0,210.0,19.0,2.0
ILLINOIS,Palatine,2023,64407.0,74.0,1.0,17.0,11.0,45.0,602.0,53.0,505.0,44.0,7.0
ILLINOIS,Palestine,2023,1217.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,1.0,0.0
ILLINOIS,Palos Heights,2023,11442.0,6.0,0.0,2.0,2.0,2.0,81.0,4.0,71.0,6.0,0.0
ILLINOIS,Palos Hills,2023,17600.0,12.0,0.0,5.0,1.0,6.0,121.0,20.0,78.0,23.0,1.0
ILLINOIS,Palos Park,2023,4739.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,13.0,3.0,0.0
ILLINOIS,Pana,2023,5049.0,1.0,0.0,0.0,0.0,1.0,35.0,13.0,19.0,3.0,1.0
ILLINOIS,Paris,2023,7997.0,33.0,0.0,4.0,2.0,27.0,103.0,44.0,51.0,8.0,2.0
ILLINOIS,Park Forest,2023,20627.0,61.0,2.0,6.0,14.0,39.0,294.0,47.0,146.0,101.0,8.0
ILLINOIS,Park Ridge,2023,37676.0,25.0,0.0,13.0,5.0,7.0,308.0,86.0,200.0,22.0,2.0
ILLINOIS,Paxton,2023,4300.0,12.0,0.0,2.0,0.0,10.0,58.0,21.0,35.0,2.0,0.0
ILLINOIS,Pecatonica,2023,2040.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,14.0,1.0,0.0
ILLINOIS,Pekin,2023,31053.0,102.0,5.0,31.0,5.0,61.0,732.0,116.0,573.0,43.0,5.0
ILLINOIS,Peoria,2023,110118.0,1336.0,21.0,102.0,120.0,1093.0,4239.0,826.0,2311.0,1102.0,69.0
ILLINOIS,Peoria Heights,2023,5731.0,30.0,0.0,2.0,6.0,22.0,160.0,31.0,107.0,22.0,1.0
ILLINOIS,Peotone,2023,4185.0,6.0,0.0,2.0,1.0,3.0,22.0,2.0,17.0,3.0,0.0
ILLINOIS,Peru,2023,9698.0,8.0,0.0,4.0,1.0,3.0,170.0,2.0,163.0,5.0,0.0
ILLINOIS,Phoenix,2023,1613.0,4.0,1.0,0.0,0.0,3.0,28.0,6.0,13.0,9.0,0.0
ILLINOIS,Pinckneyville,2023,4979.0,2.0,0.0,1.0,0.0,1.0,10.0,1.0,8.0,1.0,0.0
ILLINOIS,Pingree Grove,2023,11370.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,2.0,0.0
ILLINOIS,Pittsfield,2023,4098.0,6.0,0.0,5.0,0.0,1.0,60.0,9.0,46.0,5.0,0.0
ILLINOIS,Plainfield,2023,46910.0,24.0,0.0,8.0,1.0,15.0,323.0,47.0,256.0,20.0,0.0
ILLINOIS,Plano,2023,12764.0,9.0,0.0,7.0,0.0,2.0,66.0,3.0,57.0,6.0,0.0
ILLINOIS,Pleasant Hill,2023,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Pleasant Plains,2023,806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ILLINOIS,Polo,2023,2244.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,1.0,0.0
ILLINOIS,Pontiac,2023,11049.0,45.0,0.0,23.0,0.0,22.0,115.0,10.0,102.0,3.0,0.0
ILLINOIS,Pontoon Beach,2023,5811.0,10.0,1.0,1.0,1.0,7.0,74.0,14.0,44.0,16.0,0.0
ILLINOIS,Posen,2023,5296.0,29.0,3.0,1.0,8.0,17.0,103.0,15.0,71.0,17.0,0.0
ILLINOIS,Potomac,2023,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Prairie Grove,2023,1947.0,1.0,0.0,0.0,0.0,1.0,20.0,4.0,15.0,1.0,0.0
ILLINOIS,Princeton,2023,7673.0,3.0,0.0,0.0,0.0,3.0,120.0,4.0,106.0,10.0,0.0
ILLINOIS,Prophetstown,2023,1887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Prospect Heights,2023,15238.0,22.0,0.0,3.0,2.0,17.0,129.0,20.0,99.0,10.0,2.0
ILLINOIS,Rantoul,2023,12024.0,72.0,1.0,14.0,7.0,50.0,220.0,63.0,134.0,23.0,2.0
ILLINOIS,Richmond,2023,2116.0,8.0,0.0,1.0,0.0,7.0,11.0,3.0,8.0,0.0,0.0
ILLINOIS,Richton Park,2023,12296.0,29.0,0.0,4.0,7.0,18.0,244.0,32.0,137.0,75.0,1.0
ILLINOIS,Ridge Farm,2023,753.0,2.0,0.0,1.0,0.0,1.0,6.0,3.0,3.0,0.0,0.0
ILLINOIS,River Forest,2023,11155.0,9.0,0.0,0.0,7.0,2.0,160.0,13.0,137.0,10.0,0.0
ILLINOIS,River Grove,2023,10299.0,19.0,0.0,1.0,6.0,12.0,141.0,15.0,101.0,25.0,1.0
ILLINOIS,Riverwoods,2023,3726.0,2.0,0.0,1.0,0.0,1.0,16.0,5.0,10.0,1.0,0.0
ILLINOIS,Robinson,2023,7071.0,21.0,0.0,6.0,1.0,14.0,138.0,31.0,97.0,10.0,2.0
ILLINOIS,Rochester,2023,3855.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,7.0,2.0,0.0
ILLINOIS,Rockdale,2023,1961.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
ILLINOIS,Rockford,2023,145873.0,1676.0,17.0,83.0,179.0,1397.0,3930.0,769.0,2398.0,763.0,52.0
ILLINOIS,Rock Island,2023,35883.0,197.0,4.0,4.0,17.0,172.0,909.0,134.0,536.0,239.0,12.0
ILLINOIS,Rockton,2023,7757.0,6.0,0.0,3.0,0.0,3.0,92.0,1.0,88.0,3.0,0.0
ILLINOIS,Rolling Meadows,2023,23296.0,24.0,0.0,8.0,5.0,11.0,385.0,61.0,311.0,13.0,2.0
ILLINOIS,Romeoville,2023,40242.0,64.0,2.0,12.0,13.0,37.0,406.0,48.0,263.0,95.0,0.0
ILLINOIS,Roscoe,2023,10829.0,15.0,0.0,5.0,0.0,10.0,81.0,35.0,39.0,7.0,0.0
ILLINOIS,Roselle,2023,22299.0,22.0,0.0,6.0,4.0,12.0,87.0,12.0,70.0,5.0,1.0
ILLINOIS,Rosemont,2023,3741.0,24.0,0.0,8.0,5.0,11.0,337.0,16.0,291.0,30.0,0.0
ILLINOIS,Rossville,2023,1172.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0
ILLINOIS,Round Lake,2023,18392.0,15.0,0.0,3.0,3.0,9.0,136.0,13.0,116.0,7.0,0.0
ILLINOIS,Round Lake Beach,2023,26720.0,14.0,0.0,1.0,5.0,8.0,241.0,31.0,199.0,11.0,2.0
ILLINOIS,Round Lake Park,2023,7722.0,4.0,0.0,1.0,0.0,3.0,38.0,13.0,19.0,6.0,0.0
ILLINOIS,Roxana,2023,1416.0,6.0,0.0,4.0,0.0,2.0,18.0,2.0,16.0,0.0,0.0
ILLINOIS,Ruma,2023,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Rushville,2023,2899.0,7.0,0.0,2.0,0.0,5.0,58.0,12.0,45.0,1.0,0.0
ILLINOIS,Salem,2023,7038.0,31.0,0.0,12.0,2.0,17.0,119.0,14.0,89.0,16.0,0.0
ILLINOIS,Sandoval,2023,1125.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,8.0,3.0,0.0
ILLINOIS,Sandwich,2023,7129.0,7.0,0.0,0.0,0.0,7.0,24.0,4.0,20.0,0.0,0.0
ILLINOIS,Sauget,2023,132.0,6.0,0.0,2.0,1.0,3.0,33.0,10.0,21.0,2.0,1.0
ILLINOIS,Sauk Village,2023,9422.0,36.0,1.0,4.0,4.0,27.0,94.0,17.0,44.0,33.0,1.0
ILLINOIS,Schaumburg,2023,75140.0,68.0,2.0,17.0,17.0,32.0,1533.0,109.0,1325.0,99.0,3.0
ILLINOIS,Sesser,2023,1850.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
ILLINOIS,Sherman,2023,4603.0,2.0,0.0,2.0,0.0,0.0,12.0,3.0,8.0,1.0,0.0
ILLINOIS,Shiloh,2023,14693.0,23.0,0.0,1.0,1.0,21.0,99.0,15.0,57.0,27.0,1.0
ILLINOIS,Shorewood,2023,18316.0,9.0,0.0,3.0,0.0,6.0,59.0,6.0,42.0,11.0,1.0
ILLINOIS,Sidell,2023,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Silvis,2023,7842.0,19.0,0.0,2.0,1.0,16.0,287.0,49.0,218.0,20.0,1.0
ILLINOIS,Skokie,2023,64417.0,132.0,0.0,30.0,46.0,56.0,1680.0,266.0,1162.0,252.0,8.0
ILLINOIS,Sleepy Hollow,2023,3121.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,2.0,0.0
ILLINOIS,Somonauk,2023,1765.0,2.0,0.0,2.0,0.0,0.0,14.0,2.0,12.0,0.0,0.0
ILLINOIS,South Barrington,2023,4954.0,0.0,0.0,0.0,0.0,0.0,43.0,10.0,32.0,1.0,0.0
ILLINOIS,South Beloit,2023,7875.0,19.0,0.0,3.0,5.0,11.0,99.0,26.0,61.0,12.0,0.0
ILLINOIS,South Chicago Heights,2023,3806.0,14.0,0.0,7.0,4.0,3.0,83.0,7.0,64.0,12.0,0.0
ILLINOIS,South Elgin,2023,24092.0,30.0,0.0,11.0,4.0,15.0,149.0,20.0,115.0,14.0,0.0
ILLINOIS,Southern View,2023,1550.0,5.0,1.0,0.0,0.0,4.0,80.0,20.0,55.0,5.0,0.0
ILLINOIS,South Holland,2023,20342.0,92.0,3.0,19.0,33.0,37.0,471.0,85.0,194.0,192.0,1.0
ILLINOIS,South Jacksonville,2023,3182.0,2.0,0.0,0.0,0.0,2.0,10.0,2.0,8.0,0.0,0.0
ILLINOIS,South Roxana,2023,1854.0,2.0,0.0,2.0,0.0,0.0,18.0,3.0,14.0,1.0,0.0
ILLINOIS,Sparta,2023,4809.0,12.0,0.0,2.0,0.0,10.0,68.0,9.0,53.0,6.0,0.0
ILLINOIS,Springfield,2023,112781.0,895.0,5.0,133.0,136.0,621.0,5344.0,1212.0,3607.0,525.0,39.0
ILLINOIS,Spring Grove,2023,5487.0,3.0,0.0,1.0,0.0,2.0,22.0,2.0,18.0,2.0,0.0
ILLINOIS,Spring Valley,2023,5414.0,10.0,0.0,6.0,1.0,3.0,58.0,4.0,53.0,1.0,0.0
ILLINOIS,Stanford,2023,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,St. Anne,2023,1123.0,4.0,0.0,0.0,1.0,3.0,15.0,2.0,12.0,1.0,0.0
ILLINOIS,St. Charles,2023,32610.0,29.0,0.0,17.0,2.0,10.0,363.0,44.0,300.0,19.0,1.0
ILLINOIS,Steger,2023,9223.0,32.0,0.0,15.0,6.0,11.0,182.0,18.0,133.0,31.0,1.0
ILLINOIS,Stickney,2023,6766.0,2.0,0.0,0.0,1.0,1.0,39.0,6.0,31.0,2.0,0.0
ILLINOIS,Stockton,2023,1684.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0
ILLINOIS,Stone Park,2023,4358.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,5.0,0.0,0.0
ILLINOIS,Streamwood,2023,37521.0,58.0,0.0,26.0,7.0,25.0,292.0,34.0,203.0,55.0,0.0
ILLINOIS,Streator,2023,12163.0,19.0,1.0,5.0,2.0,11.0,152.0,5.0,141.0,6.0,0.0
ILLINOIS,Sugar Grove,2023,9138.0,2.0,0.0,1.0,1.0,0.0,52.0,20.0,29.0,3.0,0.0
ILLINOIS,Sullivan,2023,4221.0,6.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0
ILLINOIS,Summit,2023,10543.0,31.0,0.0,10.0,8.0,13.0,167.0,35.0,83.0,49.0,2.0
ILLINOIS,Swansea,2023,13993.0,14.0,0.0,1.0,4.0,9.0,150.0,12.0,110.0,28.0,1.0
ILLINOIS,Sycamore,2023,18697.0,31.0,1.0,6.0,0.0,24.0,190.0,13.0,172.0,5.0,1.0
ILLINOIS,Taylorville,2023,10230.0,32.0,0.0,13.0,1.0,18.0,105.0,13.0,85.0,7.0,2.0
ILLINOIS,Thornton,2023,2258.0,5.0,0.0,1.0,3.0,1.0,50.0,6.0,32.0,12.0,0.0
ILLINOIS,Tilton,2023,2561.0,9.0,0.0,1.0,1.0,7.0,85.0,25.0,55.0,5.0,0.0
ILLINOIS,Tinley Park,2023,53528.0,56.0,0.0,13.0,13.0,30.0,611.0,48.0,465.0,98.0,3.0
ILLINOIS,Tolono,2023,3499.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,15.0,2.0,0.0
ILLINOIS,Toluca,2023,1334.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0
ILLINOIS,Toulon,2023,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILLINOIS,Tower Lakes,2023,1200.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ILLINOIS,Tremont,2023,2239.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,13.0,1.0,0.0
ILLINOIS,Trenton,2023,2643.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ILLINOIS,Troy,2023,11235.0,11.0,2.0,2.0,0.0,7.0,41.0,8.0,25.0,8.0,0.0
ILLINOIS,Tuscola,2023,4652.0,12.0,0.0,0.0,0.0,12.0,26.0,6.0,20.0,0.0,0.0
ILLINOIS,Union,2023,539.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
ILLINOIS,University Park,2023,6966.0,38.0,1.0,5.0,13.0,19.0,110.0,9.0,61.0,40.0,0.0
ILLINOIS,Urbana,2023,38597.0,186.0,3.0,26.0,33.0,124.0,1048.0,272.0,684.0,92.0,9.0
ILLINOIS,Valmeyer,2023,1214.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
ILLINOIS,Vandalia,2023,7372.0,10.0,0.0,9.0,0.0,1.0,104.0,15.0,81.0,8.0,0.0
ILLINOIS,Vernon Hills,2023,26728.0,26.0,0.0,7.0,4.0,15.0,379.0,38.0,328.0,13.0,3.0
ILLINOIS,Vienna,2023,1357.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,17.0,2.0,0.0
ILLINOIS,Villa Park,2023,21587.0,37.0,0.0,10.0,5.0,22.0,253.0,35.0,205.0,13.0,0.0
ILLINOIS,Virden,2023,3162.0,14.0,0.0,3.0,0.0,11.0,32.0,9.0,16.0,7.0,1.0
ILLINOIS,Warrenville,2023,15492.0,8.0,0.0,3.0,0.0,5.0,93.0,13.0,73.0,7.0,2.0
ILLINOIS,Washington,2023,15808.0,22.0,0.0,5.0,0.0,17.0,299.0,15.0,277.0,7.0,2.0
ILLINOIS,Watseka,2023,4506.0,12.0,0.0,4.0,1.0,7.0,60.0,6.0,46.0,8.0,0.0
ILLINOIS,Wauconda,2023,13866.0,13.0,0.0,2.0,1.0,10.0,19.0,7.0,8.0,4.0,0.0
ILLINOIS,Waukegan,2023,87412.0,319.0,14.0,65.0,79.0,161.0,963.0,277.0,290.0,396.0,18.0
ILLINOIS,Wayne,2023,2215.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0
ILLINOIS,Westchester,2023,15983.0,10.0,0.0,1.0,7.0,2.0,80.0,12.0,57.0,11.0,0.0
ILLINOIS,West Chicago,2023,24972.0,29.0,0.0,15.0,4.0,10.0,162.0,24.0,110.0,28.0,1.0
ILLINOIS,West City,2023,639.0,2.0,0.0,0.0,0.0,2.0,60.0,1.0,58.0,1.0,0.0
ILLINOIS,West Dundee,2023,7941.0,8.0,0.0,4.0,1.0,3.0,78.0,7.0,67.0,4.0,2.0
ILLINOIS,Western Springs,2023,13172.0,1.0,0.0,0.0,1.0,0.0,35.0,5.0,30.0,0.0,1.0
ILLINOIS,Westmont,2023,23776.0,25.0,0.0,8.0,7.0,10.0,258.0,42.0,186.0,30.0,0.0
ILLINOIS,Westville,2023,3055.0,7.0,0.0,1.0,0.0,6.0,46.0,12.0,31.0,3.0,0.0
ILLINOIS,Wheaton,2023,52581.0,22.0,0.0,13.0,1.0,8.0,242.0,33.0,204.0,5.0,0.0
ILLINOIS,Wheeling,2023,37321.0,41.0,0.0,11.0,5.0,25.0,362.0,49.0,281.0,32.0,1.0
ILLINOIS,White Hall,2023,2197.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,2.0,2.0
ILLINOIS,Williamsville,2023,1434.0,2.0,0.0,0.0,1.0,1.0,15.0,8.0,7.0,0.0,0.0
